Wind speed(m/s),Temperature(C),Humidity,Air Pressure,Wind direction,Precipitation(mm),solar irradiation(kW/m2),Active Power(MW)_Hybrid_88W
0.59,0.13,0.71,1,0.11,0.17,0.4,0.7595
0.42,0.13,0.75,1,0.11,0.17,0.24,0.7089
0.39,0.12,0.78,1,0.06,0.17,0.03,0.6819
0.69,0.12,0.81,1,0.07,0.17,0,0.7296
0.65,0.11,0.82,1,0.1,0.17,0,0.7194
0.62,0.11,0.82,0.99,0.08,0.17,0,0.7181
0.73,0.1,0.82,0.99,0.07,0.17,0,0.7368
0.65,0.1,0.81,0.99,0.14,0.17,0,0.7098
0.74,0.09,0.8,0.99,0.2,0.17,0,0.711
0.56,0.09,0.79,0.99,0.17,0.18,0,0.6811
0.23,0.08,0.77,0.99,0.15,0.18,0,0.6246
0.16,0.07,0.77,0.99,0.15,0.17,0,0.6123
0.19,0.05,0.79,0.99,0.08,0.16,0,0.6319
0.23,0.06,0.81,0.99,0.23,0.18,0,0.6155
0.24,0.1,0.81,0.99,0.24,0.17,0,0.6243
0.2,0.13,0.79,1,0.15,0.17,0.08,0.6464
0.32,0.15,0.73,1,0.23,0.17,0.26,0.6758
0.49,0.14,0.71,1,0.21,0.17,0.39,0.7265
0.57,0.16,0.69,1,0.24,0.16,0.56,0.7641
0.71,0.15,0.7,1,0.24,0.16,0.7,0.8093
0.88,0.16,0.69,1,0.22,0.16,0.71,0.8442
0.98,0.15,0.69,1,0.25,0.16,0.68,0.849
1,0.15,0.67,1,0.23,0.16,0.65,0.8482
1,0.14,0.65,1,0.26,0.16,0.56,0.8221
1,0.13,0.65,1,0.16,0.16,0.36,0.8038
0.88,0.13,0.67,1,0.12,0.16,0.21,0.7676
0.67,0.13,0.68,1,0.12,0.17,0.03,0.7029
0.5,0.12,0.7,1,0.06,0.19,0,0.6772
0.4,0.12,0.71,1,0.09,0.19,0,0.6571
0.7,0.12,0.71,1,0.05,0.18,0,0.7178
0.8,0.12,0.71,0.99,0.09,0.17,0,0.7289
1,0.12,0.72,0.99,0.12,0.18,0,0.7565
0.93,0.12,0.72,0.99,0.14,0.18,0,0.7412
1,0.12,0.7,0.99,0.13,0.17,0,0.7536
1,0.12,0.67,0.99,0.13,0.17,0,0.7492
1,0.12,0.63,0.99,0.16,0.17,0,0.7377
1,0.12,0.59,0.99,0.19,0.17,0,0.7248
1,0.12,0.6,0.99,0.09,0.16,0,0.7444
1,0.12,0.59,0.99,0.07,0.17,0,0.7447
1,0.12,0.56,0.99,0.11,0.16,0.07,0.7457
1,0.11,0.56,0.99,0.1,0.17,0.24,0.7738
1,0.12,0.56,0.99,0.17,0.17,0.44,0.7951
1,0.11,0.55,0.99,0.17,0.16,0.6,0.822
1,0.12,0.49,0.99,0.24,0.16,0.69,0.8173
1,0.13,0.47,0.99,0.2,0.15,0.76,0.8354
1,0.13,0.46,0.99,0.19,0.15,0.77,0.8369
0.99,0.12,0.48,0.99,0.15,0.16,0.72,0.8353
1,0.12,0.48,0.99,0.09,0.16,0.58,0.8224
0.89,0.12,0.49,0.99,0.18,0.16,0.42,0.763
0.85,0.11,0.48,0.99,0.17,0.16,0.24,0.7256
0.9,0.12,0.48,1,0.22,0.17,0.03,0.688
0.9,0.12,0.47,1,0.23,0.19,0,0.6781
0.72,0.12,0.46,1,0.21,0.17,0,0.652
0.84,0.12,0.5,1,0.21,0.19,0,0.6765
0.81,0.11,0.53,1,0.22,0.18,0,0.6756
0.88,0.12,0.54,1,0.1,0.17,0,0.711
0.72,0.11,0.56,1,0.15,0.17,0,0.6799
0.74,0.11,0.56,1,0.12,0.16,0,0.6892
0.68,0.11,0.57,1,0.2,0.17,0,0.6669
0.67,0.11,0.56,1,0.23,0.16,0,0.6588
0.74,0.11,0.55,1,0.2,0.17,0,0.6736
0.69,0.12,0.55,1,0.23,0.17,0,0.6593
0.73,0.13,0.52,1,0.21,0.18,0,0.6633
0.76,0.14,0.49,1,0.19,0.2,0.05,0.675
0.61,0.14,0.48,1,0.23,0.21,0.24,0.6727
0.54,0.15,0.47,1,0.24,0.23,0.48,0.6944
0.53,0.15,0.48,1,0.25,0.21,0.52,0.7046
0.58,0.15,0.48,1,0.33,0.21,0.59,0.7075
0.7,0.15,0.47,1,0.25,0.2,0.62,0.7483
0.74,0.15,0.48,1,0.25,0.2,0.65,0.7618
0.71,0.15,0.51,1,0.26,0.2,0.53,0.7392
0.59,0.14,0.52,1,0.32,0.18,0.59,0.723
0.34,0.14,0.53,1,0.25,0.18,0.38,0.6609
0.35,0.11,0.61,1,0.25,0.18,0.21,0.6412
0.32,0.11,0.62,1,0.26,0.17,0.03,0.6096
0.23,0.09,0.65,1,0.22,0.19,0,0.5949
0.16,0.08,0.66,1,0.24,0.19,0,0.5778
0.16,0.06,0.69,1,0.25,0.19,0,0.5795
0.14,0.05,0.72,1,0.25,0.18,0,0.5797
0.22,0.05,0.74,1,0.24,0.18,0,0.5974
0.32,0.05,0.77,1,0.21,0.18,0,0.6242
0.22,0.05,0.8,1,0.24,0.18,0,0.6091
0.26,0.04,0.83,1,0.23,0.17,0,0.622
0.22,0.05,0.85,1,0.17,0.16,0,0.6306
0.25,0.05,0.86,1,0.2,0.15,0,0.6333
0.21,0.05,0.87,1,0.21,0.15,0,0.6287
0.17,0.09,0.87,1,0.21,0.16,0,0.6274
0.1,0.14,0.84,1,0.26,0.16,0.09,0.6258
0.17,0.15,0.81,1,0.24,0.17,0.3,0.6707
0.12,0.16,0.75,1,0.16,0.19,0.51,0.6977
0.29,0.16,0.7,1,0.2,0.18,0.69,0.7458
0.37,0.16,0.69,1,0.17,0.18,0.82,0.7828
0.39,0.15,0.7,1,0.15,0.18,0.89,0.7998
0.31,0.15,0.7,1,0.06,0.18,0.88,0.8013
0.29,0.15,0.71,1,0.11,0.19,0.81,0.7746
0.24,0.14,0.72,1,0.15,0.2,0.67,0.7391
0.23,0.14,0.73,1,0.14,0.19,0.49,0.7101
0.22,0.13,0.74,1,0.13,0.19,0.27,0.674
0.23,0.13,0.75,1,0.19,0.18,0.03,0.6278
0.15,0.13,0.76,1,0.22,0.21,0,0.6018
0.08,0.13,0.78,1,0.24,0.21,0,0.5895
0.17,0.13,0.8,1,0.12,0.2,0,0.6295
0.13,0.12,0.81,1,0.12,0.2,0,0.6238
0.11,0.12,0.83,1,0.11,0.2,0,0.6247
0.13,0.12,0.85,1,0.17,0.19,0,0.6219
0.16,0.12,0.85,1,0.19,0.18,0,0.6279
0.16,0.12,0.86,1,0.25,0.17,0,0.6202
0.18,0.12,0.86,1,0.22,0.18,0,0.6264
0.22,0.12,0.86,1,0.2,0.18,0,0.6365
0.18,0.12,0.86,1,0.23,0.17,0,0.6278
0.11,0.14,0.84,1,0.18,0.17,0,0.625
0.1,0.16,0.81,1,0.12,0.18,0.07,0.64
0.23,0.17,0.77,1,0.12,0.18,0.1,0.6621
0.42,0.17,0.74,1,0.06,0.18,0.37,0.7417
0.37,0.17,0.71,1,0.08,0.17,0.71,0.7853
0.44,0.17,0.7,1,0.1,0.16,0.8,0.8085
0.48,0.17,0.69,1,0.09,0.16,0.7,0.7994
0.46,0.17,0.69,1,0.1,0.16,0.63,0.7811
0.33,0.17,0.69,1,0.07,0.16,0.45,0.7344
0.32,0.17,0.68,1,0.07,0.15,0.37,0.7208
0.32,0.16,0.68,1,0.08,0.14,0.32,0.71
0.24,0.14,0.7,1,0.09,0.14,0.18,0.6739
0.22,0.13,0.72,1,0.05,0.14,0.01,0.6493
0.1,0.12,0.74,1,0.36,0.15,0,0.5743
0.14,0.11,0.77,1,0.02,0.16,0,0.6386
0.16,0.1,0.81,1,0.06,0.16,0,0.6424
0.2,0.09,0.84,1,0.07,0.16,0,0.6506
0.19,0.09,0.86,1,0.07,0.15,0,0.6544
0.16,0.08,0.88,1,0.07,0.15,0,0.6487
0.23,0.07,0.9,1,0.11,0.15,0,0.6579
0.14,0.08,0.91,1,0.1,0.14,0,0.6484
0.14,0.08,0.91,1,0.12,0.14,0,0.6459
0.17,0.07,0.93,1,0.16,0.15,0,0.6431
0.13,0.09,0.93,1,0.21,0.15,0,0.6311
0.25,0.12,0.91,1,0.17,0.16,0,0.6591
0.27,0.15,0.9,1,0.19,0.16,0.01,0.6614
0.29,0.16,0.87,1,0.15,0.16,0.16,0.6956
0.47,0.17,0.82,1,0.14,0.17,0.26,0.737
0.56,0.17,0.75,1,0.11,0.16,0.36,0.7624
0.61,0.17,0.7,1,0.09,0.16,0.54,0.7956
0.64,0.18,0.69,1,0.08,0.16,0.44,0.7851
0.56,0.19,0.62,1,0.06,0.16,0.6,0.7914
0.51,0.19,0.44,1,0.08,0.16,0.38,0.7131
0.39,0.18,0.41,1,0.08,0.15,0.46,0.7019
0.34,0.17,0.47,1,0.06,0.16,0.23,0.6652
0.44,0.16,0.48,1,0.04,0.16,0.14,0.6689
0.33,0.14,0.56,1,0.04,0.17,0.01,0.6376
0.33,0.12,0.62,1,0.06,0.18,0,0.6402
0.25,0.12,0.64,1,0.07,0.17,0,0.6291
0.26,0.12,0.66,1,0.07,0.17,0,0.6318
0.21,0.11,0.67,1,0.11,0.21,0,0.6132
0.19,0.1,0.68,1,0.09,0.22,0,0.6105
0.17,0.09,0.7,1,0.1,0.21,0,0.608
0.16,0.07,0.71,1,0.05,0.21,0,0.6154
0.27,0.06,0.73,1,0.08,0.2,0,0.6305
0.15,0.07,0.74,1,0.05,0.2,0,0.6193
0.31,0.06,0.75,1,0.05,0.19,0,0.6474
0.33,0.08,0.77,1,0.04,0.18,0,0.6612
0.3,0.12,0.75,1,0.1,0.2,0,0.6473
0.21,0.16,0.72,1,0.11,0.19,0.04,0.6392
0.27,0.18,0.69,1,0.07,0.19,0.14,0.6694
0.44,0.19,0.65,1,0.03,0.19,0.2,0.7092
0.55,0.2,0.52,1,0.35,0.2,0.27,0.6656
0.38,0.2,0.49,1,0.33,0.2,0.3,0.6396
0.42,0.21,0.5,1,0.33,0.19,0.33,0.6567
0.5,0.21,0.52,1,0.35,0.18,0.25,0.6585
0.57,0.2,0.54,1,0.33,0.19,0.33,0.6876
0.48,0.2,0.58,1,0.05,0.19,0.24,0.7091
0.52,0.18,0.59,1,0.04,0.19,0.12,0.6953
0.46,0.16,0.59,1,0.05,0.2,0.09,0.6768
0.37,0.15,0.61,1,0.07,0.23,0.01,0.6406
0.36,0.14,0.63,1,0.08,0.21,0,0.6401
0.43,0.14,0.66,1,0.14,0.22,0,0.6458
0.47,0.14,0.66,1,0.06,0.23,0,0.6631
0.63,0.14,0.67,1,0.13,0.23,0,0.6811
0.4,0.14,0.67,1,0.11,0.23,0,0.6455
0.78,0.14,0.67,1,0.11,0.22,0,0.7094
0.65,0.14,0.67,1,0.1,0.22,0,0.6882
0.61,0.14,0.66,1,0.06,0.22,0,0.6884
0.59,0.14,0.66,1,0.15,0.22,0,0.6715
0.61,0.14,0.67,1,0.17,0.22,0,0.6723
0.51,0.14,0.68,1,0.22,0.22,0,0.6495
0.54,0.16,0.67,1,0.21,0.22,0,0.6567
0.64,0.18,0.63,1,0.22,0.22,0.06,0.6785
0.71,0.2,0.53,1,0.22,0.23,0.19,0.6962
0.4,0.2,0.54,1,0.25,0.24,0.56,0.7014
0.48,0.2,0.57,1,0.25,0.22,0.71,0.7493
0.65,0.19,0.55,1,0.25,0.21,0.57,0.7512
0.56,0.19,0.61,1,0.23,0.21,0.71,0.7705
0.88,0.19,0.62,1,0.25,0.2,0.34,0.7621
0.73,0.18,0.62,1,0.24,0.2,0.49,0.7619
0.66,0.18,0.66,1,0.24,0.26,0.3,0.7165
0.35,0.17,0.66,1,0.23,0.21,0.14,0.6473
0.37,0.17,0.67,1,0.23,0.19,0.02,0.6355
0.37,0.17,0.66,1,0.22,0.2,0.01,0.6301
0.46,0.17,0.63,1,0.23,0.21,0,0.6357
0.5,0.17,0.59,1,0.25,0.21,0,0.6333
0.68,0.17,0.55,0.99,0.15,0.21,0,0.6736
0.83,0.18,0.54,0.99,0.14,0.22,0,0.6955
0.36,0.17,0.55,0.99,0.08,0.21,0,0.6321
0.24,0.17,0.59,0.99,0.14,0.21,0,0.6097
0.14,0.15,0.64,0.99,0.13,0.21,0,0.5985
0.17,0.15,0.67,0.99,0.14,0.21,0,0.608
0.32,0.15,0.67,0.99,0.23,0.21,0,0.6174
0.33,0.15,0.68,0.99,0.21,0.21,0,0.622
0.32,0.15,0.7,0.99,0.25,0.21,0,0.6176
0.26,0.14,0.72,0.99,0.2,0.22,0,0.6151
0.2,0.14,0.74,0.99,0.18,0.23,0.09,0.6256
0.7,0.13,0.79,0.99,0.19,0.23,0.26,0.7429
1,0.14,0.82,0.99,0.22,0.23,0.42,0.8226
0.65,0.15,0.83,0.99,0.12,0.22,0.57,0.8091
0.76,0.16,0.82,0.99,0.19,0.22,0.67,0.834
0.82,0.17,0.82,0.99,0.24,0.21,0.72,0.8457
0.63,0.18,0.8,0.99,0.23,0.21,0.71,0.8146
0.66,0.18,0.78,0.99,0.24,0.21,0.68,0.8097
0.65,0.18,0.77,0.99,0.23,0.2,0.56,0.7892
0.58,0.17,0.78,0.99,0.2,0.2,0.4,0.7542
0.56,0.16,0.8,0.99,0.15,0.2,0.23,0.7329
0.54,0.15,0.83,0.99,0.15,0.21,0.06,0.7033
0.48,0.15,0.84,0.99,0.09,0.24,0,0.6915
0.44,0.14,0.86,0.99,0.07,0.22,0,0.6932
0.16,0.14,0.87,0.99,0.09,0.22,0,0.644
0.23,0.13,0.88,0.99,0.12,0.21,0,0.6521
0.32,0.11,0.9,0.99,0.08,0.2,0,0.6753
0.41,0.11,0.91,0.99,0.06,0.2,0,0.6958
0.35,0.12,0.92,0.99,0.08,0.2,0,0.684
0.37,0.11,0.93,0.99,0.11,0.19,0,0.6858
0.38,0.11,0.94,0.99,0.11,0.19,0,0.6871
0.36,0.11,0.95,0.99,0.17,0.18,0,0.6792
0.36,0.13,0.95,0.99,0.18,0.18,0,0.6784
0.28,0.14,0.94,0.99,0.2,0.18,0,0.6623
0.46,0.16,0.92,0.99,0.1,0.18,0.08,0.7235
0.85,0.17,0.91,0.99,0.17,0.19,0.23,0.8005
0.81,0.19,0.88,0.99,0.2,0.18,0.4,0.8149
0.71,0.19,0.83,0.99,0.21,0.17,0.53,0.8154
0.54,0.2,0.77,0.99,0.19,0.17,0.6,0.7909
0.82,0.19,0.72,0.99,0.17,0.18,0.67,0.8436
1,0.15,0.74,0.99,0.14,0.16,0.69,0.8807
1,0.15,0.77,0.99,0.09,0.17,0.66,0.8875
0.49,0.15,0.78,0.99,0.08,0.17,0.58,0.7921
0.45,0.14,0.79,0.99,0.18,0.18,0.42,0.7395
0.46,0.14,0.79,0.99,0.12,0.19,0.25,0.7211
0.39,0.13,0.79,0.99,0.12,0.18,0.08,0.684
0.55,0.13,0.81,0.99,0.12,0.19,0,0.6966
0.31,0.12,0.82,0.99,0.07,0.2,0,0.663
0.19,0.11,0.83,0.99,0.1,0.19,0,0.641
0.19,0.1,0.82,0.99,0.07,0.19,0,0.6411
0.14,0.09,0.83,0.99,0.1,0.18,0,0.6304
0.2,0.09,0.85,0.99,0.07,0.18,0,0.6482
0.22,0.09,0.86,0.99,0.24,0.19,0,0.6248
0.29,0.11,0.87,0.99,0.22,0.18,0,0.6431
0.33,0.11,0.85,0.99,0.21,0.19,0,0.6495
0.28,0.1,0.85,0.99,0.19,0.18,0,0.6444
0.23,0.11,0.86,0.99,0.17,0.18,0,0.6406
0.16,0.13,0.85,0.99,0.22,0.19,0,0.6234
0.23,0.15,0.84,0.99,0.22,0.2,0.11,0.6514
0.47,0.16,0.81,1,0.14,0.2,0.32,0.7375
0.65,0.17,0.77,1,0.17,0.2,0.53,0.7895
0.8,0.17,0.74,1,0.26,0.18,0.7,0.8288
0.92,0.17,0.73,1,0.25,0.17,0.82,0.869
0.96,0.17,0.73,1,0.21,0.17,0.89,0.8968
0.93,0.17,0.74,1,0.15,0.17,0.89,0.9008
0.91,0.17,0.73,1,0.12,0.17,0.82,0.8898
0.89,0.16,0.73,1,0.12,0.16,0.68,0.8637
0.87,0.15,0.73,1,0.18,0.17,0.5,0.8173
0.88,0.14,0.75,0.99,0.23,0.18,0.28,0.7744
0.76,0.14,0.76,0.99,0.21,0.17,0.09,0.729
0.77,0.14,0.78,1,0.21,0.17,0,0.7174
0.76,0.13,0.79,1,0.25,0.18,0,0.7104
0.77,0.13,0.81,1,0.24,0.17,0,0.7163
0.8,0.14,0.81,1,0.24,0.18,0,0.7223
0.83,0.13,0.82,0.99,0.25,0.18,0,0.7257
0.78,0.13,0.82,0.99,0.24,0.16,0,0.7237
0.79,0.13,0.83,0.99,0.25,0.16,0,0.7218
0.51,0.12,0.83,0.99,0.31,0.15,0,0.6661
0.25,0.12,0.83,0.99,0.31,0.15,0,0.6228
0.21,0.11,0.83,0.99,0.33,0.16,0,0.6122
0.25,0.11,0.84,0.99,0.3,0.16,0,0.6239
0.21,0.14,0.84,1,0.31,0.17,0,0.6189
0.21,0.16,0.81,1,0.34,0.17,0.11,0.6294
0.13,0.18,0.76,1,0.23,0.17,0.3,0.6617
0.26,0.18,0.72,1,0.25,0.18,0.5,0.7026
0.22,0.18,0.69,1,0.32,0.16,0.66,0.7144
0.63,0.18,0.69,1,0.25,0.16,0.77,0.81
0.57,0.17,0.71,1,0.24,0.17,0.83,0.8089
0.36,0.17,0.71,0.99,0.26,0.17,0.8,0.7697
0.41,0.17,0.71,0.99,0.23,0.17,0.75,0.7731
0.48,0.16,0.71,0.99,0.25,0.17,0.61,0.7598
0.48,0.15,0.73,0.99,0.21,0.17,0.45,0.7366
0.37,0.13,0.75,0.99,0.22,0.18,0.25,0.683
0.21,0.12,0.78,0.99,0.21,0.18,0.08,0.6338
0.11,0.12,0.81,0.99,0.22,0.18,0,0.6091
0.32,0.12,0.84,0.99,0.23,0.18,0,0.6456
0.35,0.12,0.87,0.99,0.19,0.18,0,0.661
0.26,0.12,0.88,0.99,0.22,0.19,0,0.6416
0.28,0.12,0.89,0.99,0.21,0.19,0,0.6484
0.14,0.12,0.89,0.99,0.13,0.17,0,0.6423
0.12,0.11,0.9,0.99,0.2,0.17,0,0.6263
0.26,0.1,0.91,0.99,0.22,0.17,0,0.6458
0.24,0.1,0.92,0.99,0.21,0.17,0,0.6456
0.11,0.09,0.92,0.99,0.09,0.17,0,0.6428
0.09,0.1,0.92,0.99,0.19,0.17,0,0.6266
0.15,0.13,0.9,0.99,0.18,0.19,0,0.6355
0.24,0.15,0.9,1,0.17,0.18,0.11,0.6756
0.35,0.15,0.89,1,0.19,0.18,0.25,0.7123
0.37,0.17,0.87,1,0.18,0.19,0.33,0.7277
0.46,0.17,0.84,1,0.19,0.18,0.48,0.7649
0.42,0.18,0.8,1,0.06,0.18,0.56,0.7852
0.56,0.18,0.76,1,0.08,0.17,0.66,0.8176
0.63,0.17,0.73,1,0.2,0.18,0.69,0.807
0.53,0.17,0.71,1,0.1,0.18,0.76,0.8157
0.43,0.17,0.71,1,0.08,0.18,0.67,0.7863
0.4,0.16,0.71,1,0.01,0.18,0.51,0.7652
0.25,0.15,0.74,1,0.08,0.18,0.3,0.6956
0.18,0.14,0.76,1,0.06,0.19,0.09,0.6538
0.34,0.13,0.78,1,0.08,0.19,0,0.6637
0.29,0.13,0.81,1,0.06,0.21,0,0.6583
0.11,0.11,0.83,1,0.34,0.22,0,0.5825
0.12,0.1,0.86,1,0.34,0.23,0,0.5849
0.15,0.1,0.88,1,0.35,0.21,0,0.595
0.16,0.09,0.89,1,0.03,0.21,0,0.6516
0.2,0.09,0.9,0.99,0.03,0.21,0,0.6584
0.11,0.08,0.91,0.99,0.35,0.2,0,0.5919
0.17,0.08,0.92,0.99,0.34,0.2,0,0.6066
0.25,0.09,0.92,0.99,0.04,0.2,0,0.6699
0.25,0.09,0.92,1,0.35,0.2,0,0.6186
0.17,0.13,0.92,1,0.34,0.19,0,0.6137
0.2,0.15,0.89,1,0.34,0.19,0.1,0.6345
0.35,0.16,0.87,1,0.03,0.2,0.27,0.7389
0.5,0.18,0.82,1,0.04,0.19,0.44,0.7859
0.48,0.2,0.75,1,0.04,0.18,0.6,0.7999
0.64,0.19,0.7,1,0,0.19,0.71,0.8414
0.55,0.18,0.71,1,0.04,0.19,0.77,0.8299
0.77,0.18,0.72,1,0.06,0.19,0.75,0.8625
0.8,0.17,0.72,1,0.05,0.18,0.69,0.8592
0.76,0.17,0.73,1,0.05,0.19,0.58,0.8312
0.63,0.16,0.73,1,0.09,0.19,0.44,0.7814
0.61,0.15,0.75,0.99,0.09,0.18,0.24,0.7455
0.66,0.15,0.77,1,0.07,0.17,0.07,0.7361
0.56,0.15,0.81,1,0.07,0.16,0,0.7141
0.22,0.14,0.83,0.99,0.11,0.18,0,0.6509
0.16,0.14,0.85,0.99,0.11,0.2,0,0.6382
0.24,0.13,0.86,0.99,0.08,0.19,0,0.6595
0.15,0.12,0.88,0.99,0.11,0.18,0,0.6442
0.22,0.11,0.89,0.99,0.09,0.18,0,0.6607
0.26,0.12,0.91,0.99,0.06,0.18,0,0.6749
0.2,0.12,0.91,0.99,0.08,0.17,0,0.6645
0.11,0.12,0.92,0.99,0.09,0.17,0,0.6479
0.16,0.11,0.92,0.99,0.12,0.16,0,0.6535
0.26,0.12,0.93,0.99,0.12,0.15,0,0.6734
0.16,0.15,0.91,0.99,0.24,0.15,0,0.6385
0.16,0.16,0.89,0.99,0.18,0.16,0.14,0.6687
0.24,0.17,0.87,0.99,0.19,0.17,0.35,0.7133
0.21,0.18,0.84,0.99,0.18,0.18,0.56,0.7394
0.4,0.19,0.78,0.99,0.11,0.17,0.74,0.8024
0.51,0.19,0.72,0.99,0.12,0.18,0.86,0.8308
0.55,0.19,0.7,0.99,0.06,0.18,0.92,0.8532
0.49,0.18,0.71,0.99,0.09,0.18,0.91,0.8357
0.65,0.18,0.72,0.99,0.08,0.18,0.83,0.8522
0.63,0.17,0.73,0.99,0.1,0.19,0.69,0.8218
0.72,0.16,0.73,0.99,0.07,0.18,0.51,0.8124
0.68,0.15,0.72,0.99,0.09,0.18,0.29,0.762
0.6,0.14,0.7,0.99,0.13,0.18,0.09,0.7046
0.59,0.14,0.69,0.99,0.11,0.17,0,0.6888
0.5,0.13,0.7,0.99,0.06,0.17,0,0.6846
0.3,0.12,0.71,0.99,0.12,0.16,0,0.6436
0.11,0.12,0.72,0.99,0.1,0.17,0,0.613
0.07,0.12,0.73,0.99,0.09,0.16,0,0.6108
0.16,0.11,0.74,0.99,0.14,0.16,0,0.6169
0.27,0.11,0.74,0.99,0.11,0.17,0,0.6415
0.32,0.11,0.74,0.99,0.11,0.17,0,0.6478
0.3,0.11,0.75,0.99,0.1,0.17,0,0.6475
0.52,0.13,0.75,0.99,0.2,0.18,0,0.6696
0.47,0.13,0.75,0.99,0.07,0.18,0,0.6839
0.76,0.15,0.74,0.99,0.1,0.18,0,0.7289
0.78,0.16,0.73,0.99,0.09,0.18,0.13,0.7558
0.84,0.17,0.71,0.99,0.09,0.19,0.32,0.7932
0.81,0.17,0.69,0.99,0.13,0.19,0.52,0.8127
0.83,0.18,0.69,0.99,0.2,0.18,0.68,0.8331
0.9,0.19,0.67,1,0.14,0.18,0.79,0.8702
0.95,0.18,0.67,1,0.12,0.18,0.82,0.8874
0.92,0.18,0.69,1,0.09,0.18,0.82,0.8903
0.89,0.18,0.71,1,0.1,0.18,0.75,0.874
0.78,0.17,0.7,1,0.09,0.18,0.64,0.8365
0.64,0.16,0.69,1,0.09,0.19,0.48,0.7811
0.75,0.15,0.7,1,0.08,0.2,0.28,0.7662
0.53,0.14,0.72,1,0.15,0.19,0.09,0.6907
0.52,0.14,0.73,1,0.2,0.2,0,0.6644
0.59,0.13,0.74,1,0.21,0.22,0,0.671
0.32,0.13,0.75,1,0.22,0.22,0,0.6272
0.23,0.12,0.76,1,0.26,0.23,0,0.6031
0.23,0.12,0.77,1,0.21,0.23,0,0.6128
0.08,0.11,0.79,1,0.18,0.22,0,0.5969
0.09,0.09,0.83,1,0.19,0.22,0,0.6002
0.1,0.08,0.85,0.99,0.25,0.22,0,0.5947
0.24,0.08,0.87,0.99,0.23,0.23,0,0.6216
0.2,0.07,0.89,1,0.26,0.24,0,0.6114
0.32,0.09,0.89,1,0.23,0.25,0,0.6378
0.3,0.13,0.88,1,0.23,0.25,0,0.6389
0.25,0.16,0.86,1,0.24,0.25,0.12,0.6499
0.22,0.17,0.8,1,0.27,0.26,0.31,0.6626
0.46,0.18,0.75,1,0.2,0.28,0.46,0.7301
0.65,0.18,0.71,1,0.18,0.27,0.62,0.7833
0.75,0.18,0.69,1,0.28,0.27,0.74,0.8011
0.66,0.18,0.69,1,0.26,0.26,0.8,0.8019
0.57,0.17,0.69,1,0.27,0.27,0.82,0.7858
0.45,0.17,0.68,1,0.27,0.25,0.75,0.7556
0.49,0.16,0.66,1,0.32,0.25,0.62,0.7267
0.32,0.15,0.68,1,0.33,0.24,0.44,0.6685
0.18,0.15,0.69,1,0.31,0.24,0.26,0.62
0.19,0.13,0.71,1,0.24,0.25,0.09,0.6042
0.18,0.13,0.72,1,0.24,0.25,0,0.5896
0.16,0.12,0.74,1,0.26,0.25,0,0.5852
0.15,0.12,0.75,1,0.32,0.24,0,0.5772
0.21,0.11,0.77,1,0.31,0.25,0,0.588
0.11,0.1,0.8,1,0.31,0.23,0,0.5794
0.13,0.09,0.83,1,0.33,0.23,0,0.5817
0.1,0.09,0.85,1,0.31,0.22,0,0.5855
0.13,0.08,0.87,1,0.23,0.21,0,0.6069
0.17,0.07,0.88,1,0.24,0.2,0,0.6147
0.19,0.07,0.89,1,0.33,0.19,0,0.6051
0.13,0.09,0.9,1,0.26,0.2,0,0.6093
0.15,0.14,0.88,1,0.25,0.2,0,0.6194
0.12,0.16,0.86,1,0.26,0.2,0.14,0.6354
0.14,0.17,0.82,1,0.23,0.22,0.34,0.6691
0.21,0.19,0.76,1,0.2,0.21,0.53,0.7124
0.35,0.19,0.71,1,0.22,0.2,0.7,0.7552
0.34,0.2,0.69,1,0.19,0.21,0.81,0.7731
0.44,0.2,0.69,1,0.18,0.19,0.86,0.8012
0.4,0.2,0.66,1,0.23,0.19,0.85,0.7809
0.4,0.19,0.61,1,0.18,0.19,0.79,0.7705
0.35,0.19,0.59,1,0.08,0.21,0.67,0.7504
0.26,0.18,0.61,1,0.14,0.2,0.48,0.6977
0.2,0.15,0.66,1,0.18,0.21,0.28,0.6513
0.15,0.14,0.69,1,0.21,0.22,0.09,0.6066
0.2,0.13,0.71,1,0.18,0.24,0,0.6031
0.29,0.12,0.73,1,0.21,0.25,0,0.6135
0.44,0.12,0.76,1,0.21,0.24,0,0.6459
0.49,0.12,0.79,1,0.18,0.23,0,0.6648
0.45,0.12,0.81,1,0.22,0.21,0,0.6573
0.59,0.13,0.8,0.99,0.24,0.2,0,0.6789
0.64,0.13,0.79,0.99,0.19,0.19,0,0.6978
0.74,0.14,0.77,0.99,0.18,0.19,0,0.7146
0.67,0.14,0.75,0.99,0.22,0.21,0,0.6883
0.99,0.14,0.73,0.99,0.26,0.2,0,0.7327
0.99,0.15,0.71,0.99,0.23,0.2,0,0.7371
1,0.16,0.7,0.99,0.19,0.21,0,0.744
0.71,0.18,0.68,1,0.23,0.22,0.02,0.6907
0.36,0.2,0.61,1,0.19,0.22,0.13,0.6496
0.34,0.21,0.55,1,0.2,0.23,0.52,0.699
0.45,0.22,0.46,1,0.18,0.2,0.48,0.7043
0.42,0.22,0.44,1,0.23,0.21,0.27,0.6525
0.77,0.21,0.51,1,0.23,0.21,0.59,0.7733
0.8,0.2,0.62,1,0.18,0.22,0.69,0.8178
0.86,0.2,0.66,1,0.22,0.24,0.91,0.8614
